set_id,set_name,card_number,filename,download_date,image_url,is_hires,file_size,download_duration,status
base1,Base,55,55_hires.png,2025-10-11 11:53:49,https://images.pokemontcg.io/base1/55_hires.png,True,894772,3.4585747718811035,success
base1,Base,54,54_hires.png,2025-10-11 11:53:49,https://images.pokemontcg.io/base1/54_hires.png,True,954188,4.029978036880493,success
base1,Base,56,56_hires.png,2025-10-11 11:53:50,https://images.pokemontcg.io/base1/56_hires.png,True,934744,3.8742940425872803,success
base1,Base,58,58_hires.png,2025-10-11 11:53:50,https://images.pokemontcg.io/base1/58_hires.png,True,877660,3.6973085403442383,success
base1,Base,59,59_hires.png,2025-10-11 11:53:51,https://images.pokemontcg.io/base1/59_hires.png,True,881013,3.4960618019104004,success
base1,Base,57,57_hires.png,2025-10-11 11:53:51,https://images.pokemontcg.io/base1/57_hires.png,True,907946,4.820955514907837,success
base1,Base,61,61_hires.png,2025-10-11 11:53:53,https://images.pokemontcg.io/base1/61_hires.png,True,802777,3.2755088806152344,success
base1,Base,60,60_hires.png,2025-10-11 11:53:53,https://images.pokemontcg.io/base1/60_hires.png,True,832131,4.098875045776367,success
base1,Base,62,62_hires.png,2025-10-11 11:53:54,https://images.pokemontcg.io/base1/62_hires.png,True,867057,4.145068645477295,success
base1,Base,64,64_hires.png,2025-10-11 11:53:54,https://images.pokemontcg.io/base1/64_hires.png,True,983636,3.60941481590271,success
base1,Base,63,63_hires.png,2025-10-11 11:53:56,https://images.pokemontcg.io/base1/63_hires.png,True,902143,5.326190710067749,success
base1,Base,65,65_hires.png,2025-10-11 11:53:57,https://images.pokemontcg.io/base1/65_hires.png,True,822849,5.519331455230713,success
base1,Base,66,66_hires.png,2025-10-11 11:53:57,https://images.pokemontcg.io/base1/66_hires.png,True,913540,4.6128246784210205,success
base1,Base,67,67_hires.png,2025-10-11 11:53:58,https://images.pokemontcg.io/base1/67_hires.png,True,807245,4.369805335998535,success
base1,Base,68,68_hires.png,2025-10-11 11:53:59,https://images.pokemontcg.io/base1/68_hires.png,True,822650,4.693596601486206,success
base1,Base,69,69_hires.png,2025-10-11 11:53:59,https://images.pokemontcg.io/base1/69_hires.png,True,909465,4.914677143096924,success
base1,Base,70,70_hires.png,2025-10-11 11:54:00,https://images.pokemontcg.io/base1/70_hires.png,True,801167,3.8510143756866455,success
base1,Base,72,72_hires.png,2025-10-11 11:54:00,https://images.pokemontcg.io/base1/72_hires.png,True,773885,3.056644916534424,success
base1,Base,71,71_hires.png,2025-10-11 11:54:01,https://images.pokemontcg.io/base1/71_hires.png,True,751039,3.759486675262451,success
base1,Base,73,73_hires.png,2025-10-11 11:54:01,https://images.pokemontcg.io/base1/73_hires.png,True,742749,3.728916645050049,success
base1,Base,75,75_hires.png,2025-10-11 11:54:02,https://images.pokemontcg.io/base1/75_hires.png,True,722313,3.079805850982666,success
base1,Base,74,74_hires.png,2025-10-11 11:54:03,https://images.pokemontcg.io/base1/74_hires.png,True,714085,3.7943687438964844,success
base1,Base,76,76_hires.png,2025-10-11 11:54:04,https://images.pokemontcg.io/base1/76_hires.png,True,759877,4.176886081695557,success
base1,Base,77,77_hires.png,2025-10-11 11:54:04,https://images.pokemontcg.io/base1/77_hires.png,True,787621,3.5210678577423096,success
base1,Base,78,78_hires.png,2025-10-11 11:54:04,https://images.pokemontcg.io/base1/78_hires.png,True,711328,3.6048531532287598,success
base1,Base,79,79_hires.png,2025-10-11 11:54:05,https://images.pokemontcg.io/base1/79_hires.png,True,777044,3.7044386863708496,success
base1,Base,80,80_hires.png,2025-10-11 11:54:06,https://images.pokemontcg.io/base1/80_hires.png,True,949031,3.5986733436584473,success
base1,Base,81,81_hires.png,2025-10-11 11:54:06,https://images.pokemontcg.io/base1/81_hires.png,True,721228,3.897703170776367,success
base1,Base,83,83_hires.png,2025-10-11 11:54:07,https://images.pokemontcg.io/base1/83_hires.png,True,719388,3.3092310428619385,success
base1,Base,82,82_hires.png,2025-10-11 11:54:08,https://images.pokemontcg.io/base1/82_hires.png,True,727116,4.075702667236328,success
base1,Base,84,84_hires.png,2025-10-11 11:54:08,https://images.pokemontcg.io/base1/84_hires.png,True,755921,4.195629358291626,success
base1,Base,85,85_hires.png,2025-10-11 11:54:09,https://images.pokemontcg.io/base1/85_hires.png,True,793610,3.808821201324463,success
base1,Base,86,86_hires.png,2025-10-11 11:54:13,https://images.pokemontcg.io/base1/86_hires.png,True,765476,7.0843682289123535,success
base1,Base,88,88_hires.png,2025-10-11 11:54:13,https://images.pokemontcg.io/base1/88_hires.png,True,760573,5.850559711456299,success
base1,Base,87,87_hires.png,2025-10-11 11:54:13,https://images.pokemontcg.io/base1/87_hires.png,True,731087,6.7062506675720215,success
base1,Base,89,89_hires.png,2025-10-11 11:54:14,https://images.pokemontcg.io/base1/89_hires.png,True,754638,5.730357646942139,success
base1,Base,90,90_hires.png,2025-10-11 11:54:15,https://images.pokemontcg.io/base1/90_hires.png,True,729042,6.57827091217041,success
base1,Base,91,91_hires.png,2025-10-11 11:54:30,https://images.pokemontcg.io/base1/91_hires.png,True,738820,20.985440969467163,success
base1,Base,92,92_hires.png,2025-10-11 11:54:38,https://images.pokemontcg.io/base1/92_hires.png,True,722612,24.885711908340454,success
base1,Base,94,94_hires.png,2025-10-11 11:54:41,https://images.pokemontcg.io/base1/94_hires.png,True,747381,27.61548638343811,success
base1,Base,95,95_hires.png,2025-10-11 11:54:41,https://images.pokemontcg.io/base1/95_hires.png,True,704484,27.48723816871643,success
base1,Base,93,93_hires.png,2025-10-11 11:54:41,https://images.pokemontcg.io/base1/93_hires.png,True,720368,28.22620391845703,success
base1,Base,96,96_hires.png,2025-10-11 11:54:48,https://images.pokemontcg.io/base1/96_hires.png,True,727006,32.69846534729004,success
base1,Base,97,97_hires.png,2025-10-11 11:54:52,https://images.pokemontcg.io/base1/97_hires.png,True,808848,22.410624742507935,success
base1,Base,98,98_hires.png,2025-10-11 11:54:58,https://images.pokemontcg.io/base1/98_hires.png,True,734575,20.448429107666016,success
base1,Base,101,101_hires.png,2025-10-11 11:55:02,https://images.pokemontcg.io/base1/101_hires.png,True,891998,20.800907611846924,success
base1,Base,100,100_hires.png,2025-10-11 11:55:03,https://images.pokemontcg.io/base1/100_hires.png,True,649945,21.410407781600952,success
base1,Base,99,99_hires.png,2025-10-11 11:55:03,https://images.pokemontcg.io/base1/99_hires.png,True,772583,21.973998069763184,success
base1,Base,102,102_hires.png,2025-10-11 11:55:04,https://images.pokemontcg.io/base1/102_hires.png,True,794952,16.640225172042847,success
base2,Jungle,4,4_hires.png,2025-10-11 11:55:16,https://images.pokemontcg.io/base2/4_hires.png,True,838406,11.363370418548584,success
base2,Jungle,5,5_hires.png,2025-10-11 11:55:16,https://images.pokemontcg.io/base2/5_hires.png,True,729325,11.42490029335022,success
base2,Jungle,2,2_hires.png,2025-10-11 11:55:16,https://images.pokemontcg.io/base2/2_hires.png,True,772426,11.768989086151123,success
base2,Jungle,6,6_hires.png,2025-10-11 11:55:16,https://images.pokemontcg.io/base2/6_hires.png,True,865954,11.678858995437622,success
base2,Jungle,3,3_hires.png,2025-10-11 11:55:16,https://images.pokemontcg.io/base2/3_hires.png,True,808748,11.867148160934448,success
base2,Jungle,1,1_hires.png,2025-10-11 11:55:17,https://images.pokemontcg.io/base2/1_hires.png,True,840237,11.412352323532104,success
base2,Jungle,11,11_hires.png,2025-10-11 11:55:28,https://images.pokemontcg.io/base2/11_hires.png,True,776723,11.262587308883667,success
base2,Jungle,8,8_hires.png,2025-10-11 11:55:28,https://images.pokemontcg.io/base2/8_hires.png,True,803021,11.817907094955444,success
base2,Jungle,10,10_hires.png,2025-10-11 11:55:28,https://images.pokemontcg.io/base2/10_hires.png,True,780582,11.550419330596924,success
base2,Jungle,9,9_hires.png,2025-10-11 11:55:28,https://images.pokemontcg.io/base2/9_hires.png,True,773213,11.627495765686035,success
base2,Jungle,7,7_hires.png,2025-10-11 11:55:28,https://images.pokemontcg.io/base2/7_hires.png,True,828954,12.081857919692993,success
base2,Jungle,12,12_hires.png,2025-10-11 11:55:29,https://images.pokemontcg.io/base2/12_hires.png,True,876350,11.89090609550476,success
base2,Jungle,14,14_hires.png,2025-10-11 11:55:41,https://images.pokemontcg.io/base2/14_hires.png,True,862873,13.033894062042236,success
base2,Jungle,17,17_hires.png,2025-10-11 11:55:41,https://images.pokemontcg.io/base2/17_hires.png,True,949042,12.896756410598755,success
base2,Jungle,16,16_hires.png,2025-10-11 11:55:41,https://images.pokemontcg.io/base2/16_hires.png,True,766162,12.968350410461426,success
base2,Jungle,15,15_hires.png,2025-10-11 11:55:41,https://images.pokemontcg.io/base2/15_hires.png,True,840134,13.070815324783325,success
base2,Jungle,13,13_hires.png,2025-10-11 11:55:41,https://images.pokemontcg.io/base2/13_hires.png,True,854833,13.247385501861572,success
base2,Jungle,18,18_hires.png,2025-10-11 11:55:42,https://images.pokemontcg.io/base2/18_hires.png,True,828420,12.738113641738892,success
base2,Jungle,20,20_hires.png,2025-10-11 11:55:52,https://images.pokemontcg.io/base2/20_hires.png,True,918943,11.263044834136963,success
base2,Jungle,19,19_hires.png,2025-10-11 11:55:52,https://images.pokemontcg.io/base2/19_hires.png,True,826957,11.517950773239136,success
base2,Jungle,21,21_hires.png,2025-10-11 11:55:53,https://images.pokemontcg.io/base2/21_hires.png,True,783985,11.570197343826294,success
base2,Jungle,22,22_hires.png,2025-10-11 11:55:53,https://images.pokemontcg.io/base2/22_hires.png,True,877863,11.922014713287354,success
base2,Jungle,23,23_hires.png,2025-10-11 11:55:53,https://images.pokemontcg.io/base2/23_hires.png,True,977420,12.206995725631714,success
base2,Jungle,24,24_hires.png,2025-10-11 11:55:54,https://images.pokemontcg.io/base2/24_hires.png,True,883891,11.583328485488892,success
base2,Jungle,25,25_hires.png,2025-10-11 11:56:01,https://images.pokemontcg.io/base2/25_hires.png,True,838239,9.015341997146606,success
base2,Jungle,26,26_hires.png,2025-10-11 11:56:01,https://images.pokemontcg.io/base2/26_hires.png,True,856739,8.831249475479126,success
base2,Jungle,27,27_hires.png,2025-10-11 11:56:03,https://images.pokemontcg.io/base2/27_hires.png,True,849544,10.00861644744873,success
base2,Jungle,30,30_hires.png,2025-10-11 11:56:03,https://images.pokemontcg.io/base2/30_hires.png,True,910045,9.028043746948242,success
base2,Jungle,28,28_hires.png,2025-10-11 11:56:03,https://images.pokemontcg.io/base2/28_hires.png,True,899784,9.931612253189087,success
base2,Jungle,29,29_hires.png,2025-10-11 11:56:03,https://images.pokemontcg.io/base2/29_hires.png,True,883371,9.767218351364136,success
base2,Jungle,32,32_hires.png,2025-10-11 11:56:12,https://images.pokemontcg.io/base2/32_hires.png,True,824901,10.955298900604248,success
base2,Jungle,31,31_hires.png,2025-10-11 11:56:13,https://images.pokemontcg.io/base2/31_hires.png,True,817093,11.30342173576355,success
base2,Jungle,33,33_hires.png,2025-10-11 11:56:16,https://images.pokemontcg.io/base2/33_hires.png,True,947988,13.356799364089966,success
base2,Jungle,34,34_hires.png,2025-10-11 11:56:16,https://images.pokemontcg.io/base2/34_hires.png,True,826274,13.264111518859863,success
base2,Jungle,36,36_hires.png,2025-10-11 11:56:16,https://images.pokemontcg.io/base2/36_hires.png,True,866938,13.248228788375854,success
base2,Jungle,35,35_hires.png,2025-10-11 11:56:16,https://images.pokemontcg.io/base2/35_hires.png,True,845978,13.406491994857788,success
base2,Jungle,37,37_hires.png,2025-10-11 11:56:24,https://images.pokemontcg.io/base2/37_hires.png,True,805965,11.607090711593628,success
base2,Jungle,38,38_hires.png,2025-10-11 11:56:24,https://images.pokemontcg.io/base2/38_hires.png,True,1031233,11.437325239181519,success
base2,Jungle,40,40_hires.png,2025-10-11 11:56:28,https://images.pokemontcg.io/base2/40_hires.png,True,955511,11.500023365020752,success
base2,Jungle,41,41_hires.png,2025-10-11 11:56:28,https://images.pokemontcg.io/base2/41_hires.png,True,852536,11.72900652885437,success
base2,Jungle,42,42_hires.png,2025-10-11 11:56:31,https://images.pokemontcg.io/base2/42_hires.png,True,855082,14.848491430282593,success
base2,Jungle,39,39_hires.png,2025-10-11 11:56:31,https://images.pokemontcg.io/base2/39_hires.png,True,920165,15.234740972518921,success
base2,Jungle,43,43_hires.png,2025-10-11 11:56:37,https://images.pokemontcg.io/base2/43_hires.png,True,848018,13.096818685531616,success
base2,Jungle,44,44_hires.png,2025-10-11 11:56:37,https://images.pokemontcg.io/base2/44_hires.png,True,802093,12.926278591156006,success
base2,Jungle,46,46_hires.png,2025-10-11 11:56:39,https://images.pokemontcg.io/base2/46_hires.png,True,894482,11.315288782119751,success
base2,Jungle,45,45_hires.png,2025-10-11 11:56:39,https://images.pokemontcg.io/base2/45_hires.png,True,887622,11.839334487915039,success
base2,Jungle,48,48_hires.png,2025-10-11 11:56:43,https://images.pokemontcg.io/base2/48_hires.png,True,854716,11.293208599090576,success
base2,Jungle,47,47_hires.png,2025-10-11 11:56:43,https://images.pokemontcg.io/base2/47_hires.png,True,855030,11.835137128829956,success
base2,Jungle,50,50_hires.png,2025-10-11 11:56:51,https://images.pokemontcg.io/base2/50_hires.png,True,843150,13.693756341934204,success
base2,Jungle,49,49_hires.png,2025-10-11 11:56:51,https://images.pokemontcg.io/base2/49_hires.png,True,823087,13.790197372436523,success
base2,Jungle,52,52_hires.png,2025-10-11 11:56:51,https://images.pokemontcg.io/base2/52_hires.png,True,812579,11.502519607543945,success
base2,Jungle,51,51_hires.png,2025-10-11 11:56:51,https://images.pokemontcg.io/base2/51_hires.png,True,861314,11.822685956954956,success
base2,Jungle,53,53_hires.png,2025-10-11 11:56:54,https://images.pokemontcg.io/base2/53_hires.png,True,859559,11.722970724105835,success
base2,Jungle,54,54_hires.png,2025-10-11 11:56:55,https://images.pokemontcg.io/base2/54_hires.png,True,811201,11.827350378036499,success
base2,Jungle,55,55_hires.png,2025-10-11 11:57:02,https://images.pokemontcg.io/base2/55_hires.png,True,832049,11.00343132019043,success
base2,Jungle,56,56_hires.png,2025-10-11 11:57:02,https://images.pokemontcg.io/base2/56_hires.png,True,841649,11.209414720535278,success
base2,Jungle,57,57_hires.png,2025-10-11 11:57:03,https://images.pokemontcg.io/base2/57_hires.png,True,927231,11.5864999294281,success
base2,Jungle,58,58_hires.png,2025-10-11 11:57:03,https://images.pokemontcg.io/base2/58_hires.png,True,816398,11.888384819030762,success
base2,Jungle,59,59_hires.png,2025-10-11 11:57:06,https://images.pokemontcg.io/base2/59_hires.png,True,842299,11.744313955307007,success
base2,Jungle,60,60_hires.png,2025-10-11 11:57:07,https://images.pokemontcg.io/base2/60_hires.png,True,870743,11.654618263244629,success
base2,Jungle,61,61_hires.png,2025-10-11 11:57:13,https://images.pokemontcg.io/base2/61_hires.png,True,828748,10.99406361579895,success
base2,Jungle,62,62_hires.png,2025-10-11 11:57:13,https://images.pokemontcg.io/base2/62_hires.png,True,836862,11.245036125183105,success
base2,Jungle,63,63_hires.png,2025-10-11 11:57:13,https://images.pokemontcg.io/base2/63_hires.png,True,854923,10.89356255531311,success
base2,Jungle,64,64_hires.png,2025-10-11 11:57:15,https://images.pokemontcg.io/base2/64_hires.png,True,750353,11.422238826751709,success
basep,Wizards Black Star Promos,1,1_hires.png,2025-10-11 11:57:26,https://images.pokemontcg.io/basep/1_hires.png,True,879579,11.277675151824951,success
basep,Wizards Black Star Promos,4,4_hires.png,2025-10-11 11:57:28,https://images.pokemontcg.io/basep/4_hires.png,True,827400,13.11098051071167,success
basep,Wizards Black Star Promos,6,6_hires.png,2025-10-11 11:57:28,https://images.pokemontcg.io/basep/6_hires.png,True,825243,13.206912755966187,success
basep,Wizards Black Star Promos,5,5_hires.png,2025-10-11 11:57:28,https://images.pokemontcg.io/basep/5_hires.png,True,830193,13.444926023483276,success
basep,Wizards Black Star Promos,2,2_hires.png,2025-10-11 11:57:28,https://images.pokemontcg.io/basep/2_hires.png,True,929020,13.559678077697754,success
basep,Wizards Black Star Promos,3,3_hires.png,2025-10-11 11:57:28,https://images.pokemontcg.io/basep/3_hires.png,True,845394,13.56471037864685,success
basep,Wizards Black Star Promos,7,7_hires.png,2025-10-11 11:57:43,https://images.pokemontcg.io/basep/7_hires.png,True,810275,17.294225692749023,success
basep,Wizards Black Star Promos,10,10_hires.png,2025-10-11 11:57:43,https://images.pokemontcg.io/basep/10_hires.png,True,817248,15.216391801834106,success
basep,Wizards Black Star Promos,8,8_hires.png,2025-10-11 11:57:44,https://images.pokemontcg.io/basep/8_hires.png,True,932631,15.581969022750854,success
basep,Wizards Black Star Promos,12,12_hires.png,2025-10-11 11:57:44,https://images.pokemontcg.io/basep/12_hires.png,True,883280,15.218156814575195,success
basep,Wizards Black Star Promos,9,9_hires.png,2025-10-11 11:57:44,https://images.pokemontcg.io/basep/9_hires.png,True,828753,15.53954529762268,success
basep,Wizards Black Star Promos,11,11_hires.png,2025-10-11 11:57:44,https://images.pokemontcg.io/basep/11_hires.png,True,822513,15.341752290725708,success
basep,Wizards Black Star Promos,13,13_hires.png,2025-10-11 11:57:55,https://images.pokemontcg.io/basep/13_hires.png,True,854899,11.259811162948608,success
basep,Wizards Black Star Promos,14,14_hires.png,2025-10-11 11:57:55,https://images.pokemontcg.io/basep/14_hires.png,True,976970,11.15837550163269,success
basep,Wizards Black Star Promos,15,15_hires.png,2025-10-11 11:57:55,https://images.pokemontcg.io/basep/15_hires.png,True,800686,11.541744470596313,success
basep,Wizards Black Star Promos,16,16_hires.png,2025-10-11 11:57:55,https://images.pokemontcg.io/basep/16_hires.png,True,801368,11.66878628730774,success
basep,Wizards Black Star Promos,18,18_hires.png,2025-10-11 11:57:55,https://images.pokemontcg.io/basep/18_hires.png,True,883230,11.769432067871094,success
basep,Wizards Black Star Promos,17,17_hires.png,2025-10-11 11:57:56,https://images.pokemontcg.io/basep/17_hires.png,True,921922,12.664886951446533,success
basep,Wizards Black Star Promos,19,19_hires.png,2025-10-11 11:58:06,https://images.pokemontcg.io/basep/19_hires.png,True,800424,11.554588079452515,success
basep,Wizards Black Star Promos,20,20_hires.png,2025-10-11 11:58:06,https://images.pokemontcg.io/basep/20_hires.png,True,878664,11.640031099319458,success
basep,Wizards Black Star Promos,21,21_hires.png,2025-10-11 11:58:07,https://images.pokemontcg.io/basep/21_hires.png,True,880860,11.452164888381958,success
basep,Wizards Black Star Promos,22,22_hires.png,2025-10-11 11:58:07,https://images.pokemontcg.io/basep/22_hires.png,True,889260,12.066899061203003,success
basep,Wizards Black Star Promos,23,23_hires.png,2025-10-11 11:58:07,https://images.pokemontcg.io/basep/23_hires.png,True,891207,11.952481746673584,success
basep,Wizards Black Star Promos,24,24_hires.png,2025-10-11 11:58:08,https://images.pokemontcg.io/basep/24_hires.png,True,771349,11.54793667793274,success
basep,Wizards Black Star Promos,26,26_hires.png,2025-10-11 11:58:18,https://images.pokemontcg.io/basep/26_hires.png,True,772052,12.109778642654419,success
basep,Wizards Black Star Promos,27,27_hires.png,2025-10-11 11:58:18,https://images.pokemontcg.io/basep/27_hires.png,True,895978,11.885116577148438,success
basep,Wizards Black Star Promos,28,28_hires.png,2025-10-11 11:58:19,https://images.pokemontcg.io/basep/28_hires.png,True,689239,11.815038204193115,success
basep,Wizards Black Star Promos,25,25_hires.png,2025-10-11 11:58:19,https://images.pokemontcg.io/basep/25_hires.png,True,810276,13.178901672363281,success
basep,Wizards Black Star Promos,29,29_hires.png,2025-10-11 11:58:19,https://images.pokemontcg.io/basep/29_hires.png,True,860374,12.020227193832397,success
basep,Wizards Black Star Promos,30,30_hires.png,2025-10-11 11:58:20,https://images.pokemontcg.io/basep/30_hires.png,True,861462,11.682811975479126,success
basep,Wizards Black Star Promos,31,31_hires.png,2025-10-11 11:58:31,https://images.pokemontcg.io/basep/31_hires.png,True,758078,12.499271631240845,success
basep,Wizards Black Star Promos,32,32_hires.png,2025-10-11 11:58:31,https://images.pokemontcg.io/basep/32_hires.png,True,816978,12.636874914169312,success
basep,Wizards Black Star Promos,36,36_hires.png,2025-10-11 11:58:31,https://images.pokemontcg.io/basep/36_hires.png,True,832019,11.596667289733887,success
basep,Wizards Black Star Promos,33,33_hires.png,2025-10-11 11:58:31,https://images.pokemontcg.io/basep/33_hires.png,True,1036893,12.158804416656494,success
basep,Wizards Black Star Promos,35,35_hires.png,2025-10-11 11:58:31,https://images.pokemontcg.io/basep/35_hires.png,True,896317,11.963101625442505,success
basep,Wizards Black Star Promos,34,34_hires.png,2025-10-11 11:58:32,https://images.pokemontcg.io/basep/34_hires.png,True,868327,12.328237771987915,success
basep,Wizards Black Star Promos,41,41_hires.png,2025-10-11 11:58:43,https://images.pokemontcg.io/basep/41_hires.png,True,861195,11.14653730392456,success
